,GQ_prc5_95,GQ_std_cycle_open,GQ_std_cycle_closed,GNE_mean,GNE_std,GNE_SNR_TKEO,GNE_SNR_SEO,GNE_NSR_TKEO,GNE_NSR_SEO,VFER_mean,VFER_std,VFER_entropy,VFER_SNR_TKEO,VFER_SNR_SEO,VFER_NSR_TKEO,VFER_NSR_SEO,IMF_SNR_SEO,IMF_SNR_TKEO,IMF_SNR_entropy,IMF_NSR_SEO,IMF_NSR_TKEO,IMF_NSR_entropy
334,0.7878,8.6279,2.4775,0.9399299999999999,0.18654,0.09925700000000001,1229902.949,1.5719,3.0212,0.00046385,0.00022001,0.82788,140.1477,842.7189999999999,1.2485,1.3617,81.8464,3.8881,23.5049,0.19721,5.847,0.16988
335,0.79094,14.3472,3.3203,0.7999,0.12630999999999998,0.11528,1243400.304,1.6049,2.9939,0.00039749,0.00022657,0.72349,302.5129,1193.7625,1.301,1.3549,289.7852,11.4466,42.5145,0.27049,5.0868,0.20451
336,0.34210999999999997,51.6555,23.1816,0.90464,0.1909,0.15662,1859872.2580000001,1.6755,3.0251,0.0018210000000000001,0.001035,3.78,908.1554,542.7588,1.4022,1.3317,8.0149,2.198,7.5677,0.23206,10.0062,0.19227
337,1.0,30.5015,0.0,0.77153,0.068161,0.14483,1964462.746,1.6611,2.9960000000000004,0.0010645,0.00066538,2.3505,455.2765,1224.4223,1.3498,1.3797,24.7505,7.0760000000000005,21.9003,0.23293000000000003,4.2647,0.19022999999999998
338,0.31373,41.3071,26.2479,0.8499899999999999,0.11439,0.14986,1937055.2,1.665,3.0105,0.0018912,0.0011132,3.98,552.5944,1550.7041,1.3929,1.4437,17.4464,3.8076,12.4246,0.27554,8.0749,0.21011999999999997
339,0.84191,190.6069,36.149,0.70873,0.22019,0.12324,1175622.5520000001,1.6184,3.0466,0.00013459,0.00071167,0.20786999999999997,116.4371,143.4901,1.1677,1.1618,21.3999,1.8533,21.9184,0.18062,3.2218,0.14735
340,0.81238,107.7062,22.9183,0.87265,0.16630999999999999,0.10627,1307418.835,1.5866,2.9971,0.0001636,0.00025655,0.25861,145.6873,182.6946,1.2486,1.1857,47.9739,3.7282,19.9809,0.19730999999999999,5.6501,0.16088
341,0.9096200000000001,112.5431,10.9122,0.73442,0.16229000000000002,0.14195,1698009.263,1.6527,3.015,0.00025132,0.00052757,0.39771,163.7397,151.1871,1.2472,1.1645,97.3831,5.81,30.5201,0.26639,4.5674,0.19453
342,1.0,12.5903,0.0,0.9969899999999999,0.13108,0.1558,1668563.004,1.6728,3.0411,0.0011353,0.00060873,2.3688,13.2628,70.514,1.1798,1.2562,14.047,2.06,7.9718,0.1631,5.7762,0.14590999999999998
343,1.0,12.2063,0.0,1.0956,0.19068,0.15248,1497848.5269999998,1.6602,3.0337,0.00086058,0.00049718,1.8519999999999999,29.3719,90.4766,1.2141,1.2622,17.0532,2.9813,10.685,0.26511,7.0534,0.20578000000000002
344,1.0,8.1014,0.0,1.0813,0.18135,0.12695,1296763.611,1.6223,3.0387,0.0011872,0.00047887,2.4962,35.8165,160.33100000000002,1.2192,1.2781,3.9195,1.5195,4.185,0.273,16.0907,0.21798
345,1.0,12.6766,0.0,0.91794,0.16827999999999999,0.11805999999999998,1377835.023,1.6058,3.0083,0.0010202,0.0005375,2.2345,68.3698,484.0027,1.2861,1.347,9.2043,1.8705,7.2118,0.17615999999999998,13.8621,0.16519
346,1.0,31.3633,0.0,1.0706,0.24554,0.11462,1348801.4430000002,1.6057,3.0669999999999997,0.00056454,0.00044039,1.2847,72.7866,242.85299999999998,1.2309,1.2936,3.6516,0.83395,4.7403,0.15771,15.0528,0.15273
347,1.0,9.4963,0.0,1.0694,0.26385,0.09424199999999999,1374816.256,1.5628,3.0345,0.0010517,0.00055222,2.2797,130.9451,646.0875,1.307,1.348,6.8531,1.8604,6.6517,0.18186,12.8134,0.16760999999999998
348,0.87477,25.354,3.2149,1.0547,0.24791,0.1174,1781565.294,1.6091,3.0172,0.00018246,0.00028299,0.39454,12.7378,207.7118,1.0961,1.2313,96.5448,0.23789000000000002,13.7512,0.15522,4.6213,0.14765
349,0.9539200000000001,13.4672,2.5042,0.8773299999999999,0.16623,0.11994,1846744.904,1.6039,3.0196,0.00026276,0.00021658,0.6217199999999999,22.4134,415.2559,1.1486,1.3288,176.2436,1.1227,23.0244,0.20972,5.138999999999999,0.17563
350,1.0,14.538,0.9938799999999999,0.74475,0.11392999999999999,0.10767,1776936.4519999998,1.5986,3.0172,0.00029361,0.00023077,0.6952,29.0792,402.0639,1.1531,1.2749,67.0702,0.38714,15.812000000000001,0.19214,4.9825,0.16430999999999998
351,1.0,31.338,0.0,1.055,0.2631,0.14079,1644190.561,1.6607,3.0744,0.00041725,0.00026369,1.0221,57.5385,175.0743,1.2326,1.1521,185.6639,8.8945,37.1598,0.276,5.0613,0.20517
352,0.49693999999999994,66.3446,28.1879,0.84559,0.14172,0.14172,1581192.4209999999,1.6631,3.0594,0.00063613,0.00029493,1.4566,66.9704,132.6392,1.2344,1.1521,125.6086,7.007999999999999,31.0856,0.24073000000000003,3.7474,0.18925999999999998
353,0.49555,67.5305,30.2694,0.72053,0.093913,0.15685,1706521.197,1.6692,3.0584,0.0006852000000000001,0.00032516,1.5465,111.4792,85.4607,1.2361,1.1403,606.1092,7.4722,54.5399,0.21884,3.4179,0.16692
354,1.0,7.5747,0.0,0.9706100000000001,0.13258,0.15405,2144517.977,1.6608,3.0528,0.00095258,0.00047842,2.4821,94.1496,225.4391,1.2651,1.3,57.3864,3.2088,19.2535,0.19147,6.4639,0.16931
355,1.0,10.4623,0.0,1.0553,0.13574,0.1631,2048288.3530000001,1.6864,2.9983,0.00093087,0.00070368,2.3431,96.2779,336.2086,1.2761,1.3359,11.152999999999999,1.6063,10.0027,0.18869,7.18,0.16745
356,0.315,37.3953,24.7819,0.9727600000000001,0.093627,0.16024000000000002,1914302.9640000002,1.6817,2.9733,0.00097435,0.00071131,2.3659,91.73700000000001,876.9935,1.2766,1.3979,36.0231,1.5291,14.7737,0.1919,7.9982,0.17615
357,1.0,9.5668,0.0,1.6799,0.43118999999999996,0.12912,1606518.499,1.6363,3.0514,0.0078735,0.0015446,18.6881,95.8052,479.4305,1.3418,1.4132,3.2808,0.97311,2.9559,0.14361,14.6588,0.14753
358,1.0,11.088,0.0,1.2706,0.080527,0.12904000000000002,1927819.9219999998,1.6059,3.0338,0.005905,0.0022345,15.5828,52.0093,285.7101,1.3209,1.3763,1.425,0.5393399999999999,1.814,0.16677999999999998,21.1276,0.16373
359,1.0,6.9051,0.0,1.2533,0.20438,0.17457999999999999,1861036.5680000002,1.6438,3.0251,0.0020859999999999997,0.0011012,5.4947,41.0458,210.0392,1.2726,1.3347,5.0794,1.2157,4.3133,0.20839000000000002,12.821,0.18675999999999998
360,0.36651,37.4404,15.3569,1.1029,0.18494000000000002,0.15702,1582063.457,1.6569,3.0535,0.0022335000000000002,0.0012085999999999998,6.0360000000000005,86.4983,452.0901,1.3642,1.4009,13.2825,4.0458,10.4904,0.30006,10.5994,0.23093000000000002
361,0.98067,100.3127,6.3165,1.003,0.1684,0.20343,1466584.6719999998,1.7354,3.0212,0.0012805,0.0012048,3.0096,60.4974,180.3647,1.2901,1.3689,14.4301,3.8063,11.317,0.26758000000000004,8.8033,0.20955
362,0.98029,85.7302,6.755,1.0813,0.23231,0.18320999999999998,1536752.8769999999,1.6961,3.0396,0.0017811,0.0010769,4.3069,59.1512,222.1527,1.3004,1.3806,17.9473,4.7658,14.3306,0.27132,7.4931,0.21353000000000003
363,0.98661,170.14700000000002,16.1846,0.68626,0.07593,0.11275999999999999,1143858.166,1.6028,3.01,0.0014658,0.002846,2.2052,20.624000000000002,175.4998,1.1661,1.2437,25.2292,1.6429,11.0155,0.23565,6.2427,0.19771
364,0.98621,194.3608,6.7633,0.7115,0.10016,0.14540999999999998,1677402.657,1.6618,2.9330000000000003,0.0028707,0.0056705,3.3594,41.8244,275.5524,1.1777,1.2959,3.0071,0.6290899999999999,3.8529,0.20590999999999998,20.9411,0.18794
365,0.9895299999999999,137.9021,9.8463,0.73541,0.14153,0.17762999999999998,1829615.789,1.6821,2.9202,0.0037836,0.0065412,5.6832,52.7602,347.8545,1.2305,1.3592,23.1051,3.3087,10.6951,0.23076999999999998,8.2025,0.19885999999999998
366,0.60472,48.4417,14.625,0.97114,0.17387,0.17329,1535200.781,1.6874,3.0241,0.0045998,0.0023947,9.9583,318.6549,159.5612,1.3175,1.2062,170.6987,9.586,34.993,0.28943,5.1519,0.21708000000000002
367,0.38038,35.6136,19.3898,0.94832,0.12946,0.16473,1721453.573,1.685,2.9586,0.0029652,0.0017170999999999998,6.8761,242.4817,152.9745,1.3112,1.2119,26.2735,3.6838,16.0183,0.23231,5.7987,0.18996
368,0.87739,64.0175,13.7276,1.0824,0.19705999999999999,0.15652,1310191.289,1.6645,2.9687,0.0032424999999999997,0.0032891999999999995,7.0192,210.1081,196.0393,1.3142,1.2625,16.229,3.0462,12.1646,0.26028,7.4910000000000005,0.20375
369,1.0,7.4383,0.0,1.7241,0.32242,0.28879,1349517.029,1.8306,3.0937,0.00086083,0.00063345,2.596,35.5359,36.8708,1.2463,1.145,52.5038,2.1233,13.0796,0.22976,12.342,0.19599
370,1.0,10.6379,0.0,1.2537,0.23235,0.17193,1997631.73,1.6744,2.9826,0.0018471,0.0010432,4.8457,72.62899999999999,101.8773,1.2337,1.1839,105.1901,1.3803,16.1119,0.26137,7.5566,0.21534
371,1.0,6.2798,0.0,1.4245,0.08669600000000001,0.18409,1490334.0119999999,1.7123,2.9529,0.0012825999999999998,0.00069883,3.7412,80.6589,41.2785,1.2736,1.1738,92.5905,7.935,24.7555,0.27014,6.9565,0.20674
372,1.0,23.1358,0.0,1.1564,0.35871,0.15161,1314126.262,1.6832,3.0482,0.00015884,0.00023332,0.41631999999999997,6.614,60.4578,1.0939,1.1637,6.4403,0.034945,3.5608,0.097605,5.4941,0.11448
373,0.73219,53.8858,15.0047,1.0787,0.27175,0.21386999999999998,1145882.977,1.7403,3.0502,0.00012446,0.00036147,0.28244,37.4999,117.1524,1.1503,1.2062,19.1017,0.21735,7.279,0.12953,3.9705,0.12967
374,0.9637399999999999,34.2088,2.594,1.3876,0.59155,0.10615999999999999,1488764.686,1.6037,3.0106,0.00018325,0.00021771,0.49017,5.9987,87.9945,1.0957,1.1981,5.4161,0.030514,3.4577,0.082819,5.2294,0.10017000000000001
375,1.0,5.9147,0.0,1.6602,0.49273999999999996,0.122,854811.1532,1.5836,3.0354,0.001019,0.00084801,2.9853,11.2674,65.2482,1.1856,1.2048,11.5197,1.3029,6.9959,0.2059,9.0166,0.18062
376,1.0,9.4927,0.0,1.3028,0.29138000000000003,0.12686,1486194.9919999999,1.6064,3.0846,0.00056239,0.00040221,1.6938,11.2066,33.5093,1.1648,1.1699,17.6402,1.4096,8.8029,0.25640999999999997,12.0748,0.20805
377,0.29929,31.0229,22.24,1.2491,0.33486,0.11690999999999999,1696963.111,1.5959,3.0213,0.0011949000000000003,0.00062686,3.2042,82.7521,225.4955,1.2914,1.3125,6.2821,2.9118,6.6782,0.26303000000000004,12.242,0.21466
378,0.9628899999999999,62.8025,2.7451,0.9395,0.13725,0.11588,1511379.552,1.6168,3.0865,0.00078535,0.0015082000000000001,1.2566,23.5942,327.4046,1.2073,1.3379,1.4080000000000001,0.3006,2.0271,0.19869,14.3379,0.18169000000000002
379,0.7862600000000001,11.9505,2.9987,1.3552,0.37283,0.10484,1393768.851,1.5836,2.9986,0.0003025,0.00020608,0.56209,162.8236,1060.9978,1.3004,1.3837,20.6961,3.0769,11.7273,0.21946,9.235,0.18126
380,0.77457,18.1298,4.2976,1.0932,0.27739,0.10924,1403764.408,1.5858,3.0001,0.00050534,0.00033116,0.87977,81.0637,1072.2534,1.2616,1.3901,11.382,2.1543,7.8334,0.2697,10.0156,0.21316999999999997
381,0.94214,55.0922,4.0118,0.82129,0.13863,0.17961,1516490.352,1.7097,2.9607,0.00072102,0.0030985,1.0374,130.3064,111.6865,1.2171,1.1706,5.615,1.4001,6.2617,0.18947999999999998,13.6196,0.17589000000000002
382,0.79398,15.0815,4.0806,0.81299,0.12495999999999999,0.14801,1432293.88,1.6725,3.0088,0.00054638,0.00028594,0.9605899999999999,151.5645,197.4335,1.2561,1.2597,55.7118,3.2105,18.6901,0.19917,8.0885,0.17417
383,0.83819,28.5543,5.0669,0.93199,0.18717,0.16304000000000002,1586183.2759999998,1.681,2.9693,0.00061026,0.00053191,1.0722,60.5842,291.8682,1.2238,1.2868,35.9544,2.4433,12.1653,0.20409000000000002,11.105,0.18102000000000001
384,1.0,13.5055,0.0,1.2901,0.29696,0.098541,718934.2751,1.5518,3.0684,0.0012296,0.00054778,2.878,52.3841,164.6004,1.2641,1.27,6.4464,1.1483,4.2589999999999995,0.15291,17.0326,0.15958
385,1.0,10.0988,0.0,1.0514,0.20829,0.13525,1307808.553,1.6159999999999999,2.9737,0.00098871,0.00059241,2.2871,33.3488,164.2613,1.2163,1.2603,11.88,1.3130000000000002,8.7181,0.16427999999999998,10.0329,0.1532
386,1.0,15.6388,0.0,1.5778,0.50671,0.14558,1228095.665,1.6242,3.0151,0.0015087999999999998,0.00073842,3.3296,33.6167,277.9167,1.2077,1.3105,8.865,1.317,5.882999999999999,0.20207999999999998,14.459000000000001,0.18652
387,0.8,20.9017,5.2091,0.89825,0.16833,0.11116,1448050.7140000002,1.6062,3.0495,0.00043644,0.00044295,0.7324,125.4268,58.0547,1.2061,1.1354,456.765,1.9672,31.8954,0.28565,5.5377,0.21805
388,0.8093600000000001,20.0835,4.8458,0.79335,0.12274000000000002,0.14257999999999998,808721.6737,1.6379,2.9935,0.00070689,0.00052715,1.213,254.9715,139.7509,1.2776,1.1953,250.475,4.0206,30.553,0.24156,7.5737,0.1931
389,0.78369,13.6106,3.8942,0.9287,0.22796,0.10322,816317.757,1.5874,2.9813,0.00082029,0.00033081,1.4336,152.5729,87.0422,1.2476,1.1701,323.1808,2.4668,30.7404,0.23721,6.0775,0.19359
390,0.9717899999999999,34.2889,0.52518,0.88515,0.1329,0.14845999999999998,1719795.3169999998,1.6603,3.0703,0.0008282,0.0016093,1.6153,198.4277,88.8869,1.2817,1.2209,122.4281,11.1766,32.5623,0.26473,11.6299,0.20943
391,1.0,12.6701,0.0,1.1809,0.22673000000000001,0.15329,430789.4051,1.6578,2.9787,0.00055709,0.00033406,1.3169,47.8978,78.2346,1.2252,1.1937,15.9078,2.9987,9.8962,0.23264,18.4962,0.19873
392,1.0,12.6286,0.0,1.0421,0.24959,0.13279000000000002,1310940.645,1.635,3.0551,0.00069857,0.00049781,1.5677,70.3957,78.5557,1.2328,1.1999,33.7427,5.9595,17.7453,0.33828,11.8905,0.25145
393,1.0,6.3752,0.0,0.93134,0.023746,0.16494,1928087.802,1.6848,2.9361,0.0010342,0.00036546,2.4456,14.6635,97.8972,1.1776,1.2436,33.6518,3.1671,10.156,0.16177,6.4604,0.15145999999999998
394,1.0,3.9375,0.0,0.8980799999999999,0.027429000000000002,0.14470999999999998,2419264.109,1.6531,3.0209,0.0018765000000000001,0.00049038,4.1244,24.3729,213.8483,1.2002,1.3219,1.7549,0.6021,1.8985,0.11715,21.2249,0.13063
395,1.0,3.9695,0.0,1.2513,0.17638,0.14396,1104888.475,1.6143,3.0486,0.0042032,0.0018004999999999998,11.0514,12.5141,131.0153,1.2854,1.3006,2.7282,0.7065600000000001,2.4705,0.12607000000000002,14.0714,0.13799
396,1.0,3.7803,0.0,1.067,0.10742,0.14440999999999998,1438116.614,1.6498,3.0526,0.0031515999999999996,0.00062865,7.1466,9.0179,69.1605,1.1338,1.2911,8.432,1.6038,5.7817,0.15094000000000002,6.5545,0.14387
397,1.0,3.7318,0.0,1.2008,0.11307,0.15680999999999998,1455569.91,1.6669,3.028,0.002313,0.00047891,5.568,13.6217,306.7791,1.1704,1.3559,7.6607,1.3511,5.0691,0.13785999999999998,5.4311,0.13878
398,1.0,2.7932,0.0,1.138,0.099643,0.14076,1870820.7319999998,1.6571,3.0609,0.0031480999999999996,0.00044481,7.0242,13.7999,32.0903,1.1576,1.2916,10.9392,2.188,5.4435,0.1727,8.2053,0.16773
399,1.0,14.4652,0.0,1.3239,0.28037,0.1298,1755759.03,1.5927,3.0156,0.0037957,0.0013406,9.8946,14.7428,77.3443,1.1733,1.2749,9.1684,1.8983,8.1085,0.16027,6.5709,0.15262
400,1.0,14.6194,0.0,1.3971,0.31690999999999997,0.11703,1601793.332,1.5938,3.0082,0.00034745,0.00024303,1.0819,28.275,72.3315,1.1881,1.2245,8.4609,1.5193,7.1955,0.20345,13.4971,0.18265
401,1.0,20.2433,0.0,1.5894,0.47706000000000004,0.10768,1599440.116,1.5566,3.0115,0.0033544000000000004,0.0024017,8.5216,8.2748,66.722,1.1142,1.2718,13.7468,0.8305600000000001,6.7776,0.11406,9.1051,0.12168
402,0.95757,80.1455,5.2529,0.87995,0.17525,0.18516,1996632.7759999998,1.6978,2.9822,0.0017533000000000002,0.0048173,2.7866,33.9581,256.6036,1.185,1.2739,13.6274,4.3573,12.652999999999999,0.25495,7.6827,0.19877
403,0.79487,13.6973,3.292,0.83425,0.10636,0.12007000000000001,1907154.5369999998,1.6083,3.0283,0.00066893,0.00031799,1.319,9.1582,307.9823,1.1405,1.2744,71.275,2.7484,18.4161,0.24333000000000002,4.52,0.19005
404,0.9677399999999999,58.1418,1.9880000000000002,0.78205,0.094953,0.15363,2139361.83,1.6659,3.0579,0.0018951,0.0026346,3.2165,34.9387,594.5927,1.2087,1.3272,32.4481,5.1028,16.5432,0.25364000000000003,5.9816,0.20079
405,1.0,4.2265,0.0,1.1365,0.058405,0.16080999999999998,2027778.6530000002,1.6605,3.0024,0.0053723,0.0017704999999999997,12.5548,107.5037,79.6157,1.2945,1.2357,11.6768,2.6973,7.0076,0.19357,12.0898,0.17642
406,1.0,10.0484,0.0,1.1355,0.10167000000000001,0.14882,2103641.991,1.6491,3.074,0.0051786,0.0016017,11.6334,143.864,80.6527,1.3249,1.2386,2.7414,1.1666,3.3634,0.17640999999999998,12.7887,0.16176
407,1.0,3.4535,0.0,1.4543,0.33119,0.1224,1752303.699,1.6115,3.0276,0.0072629999999999995,0.0017117,16.5375,117.09200000000001,79.4947,1.3214,1.234,0.8611,0.46518000000000004,1.4262,0.17427,30.8347,0.17683
408,0.7417,51.4439,12.2921,1.3012,0.24428000000000002,0.19885999999999998,1496706.865,1.6901,2.917,0.0018029,0.0010103,4.4986,46.998999999999995,118.1618,1.2514,1.2368,52.0888,2.8257,14.7105,0.1875,9.3684,0.17103
409,1.0,9.4673,0.0,1.3362,0.19396,0.14562999999999998,2198824.025,1.6498,2.944,0.0027925000000000003,0.0010088,6.803,22.2196,136.8071,1.1711,1.2251,49.6262,0.9111799999999999,10.1092,0.19471,13.2743,0.17482
410,1.0,11.6789,0.0,0.95919,0.15320999999999999,0.19721,1851773.0980000002,1.7181,3.016,0.00067683,0.00053418,1.7788,64.7399,143.6283,1.2348,1.1871,481.6317,4.9115,34.3438,0.28215999999999997,7.6829,0.21454
411,0.9407700000000001,66.6486,5.5279,0.78379,0.11917,0.14099,1791814.1230000001,1.6597,3.0347,0.00051322,0.0013338,0.9164399999999999,34.5998,89.8344,1.1427,1.1559,339.2896,5.0237,33.0058,0.21041999999999997,2.407,0.17387
412,1.0,11.618,0.0,1.1758,0.34381,0.19673,2062285.926,1.7411,2.9924,0.00024621,0.0002753,0.59929,36.6326,45.7673,1.1666,1.1756,635.3438,4.2851,38.3839,0.37390999999999996,4.0131,0.25518
413,0.8668100000000001,20.959,1.9908,0.87324,0.134,0.17057999999999998,1307953.828,1.6569,3.0205,0.00044937,0.0006241,0.9527100000000001,36.9855,144.0496,1.2237,1.2373,19.13,3.8942,13.3097,0.23071999999999998,4.6614,0.18866
414,1.0,9.5782,0.0,1.137,0.19721,0.15381,1139884.676,1.6533,2.985,0.00065536,0.00065273,1.595,8.2507,36.824,1.119,1.2115,60.8704,2.8126,16.5522,0.26244,7.7626,0.20911
415,1.0,9.2681,0.0,0.8824200000000001,0.1686,0.1327,967230.1946,1.6451,3.0589,0.000778,0.00042767,1.8151,18.5045,163.21200000000002,1.1648,1.2793,104.0595,1.8913,18.9818,0.20248,6.1285,0.17633
416,1.0,13.6833,0.0,0.7611600000000001,0.15200999999999998,0.11765999999999999,1337519.838,1.6130000000000002,3.0476,0.00063321,0.00048578,1.4709999999999999,16.0767,151.8963,1.1266,1.2602,23.8952,0.9861,12.5459,0.18291,7.2863,0.16569
417,0.9767399999999999,15.4916,5.4313,0.9763799999999999,0.20229,0.13047999999999998,1746767.246,1.6384,3.0512,0.00031374,0.00028460000000000003,0.72687,48.8646,168.6781,1.2055,1.2472,220.0659,4.3248,32.9382,0.2654,4.1153,0.20457999999999998
418,1.0,15.3608,0.0,0.81148,0.15050999999999998,0.13046,1562235.645,1.6433,3.0196,0.0002076,0.00023119999999999998,0.35008,63.4806,97.7431,1.2111,1.1994,43.1974,2.3689,16.3872,0.3277,4.2859,0.24026999999999998
419,1.0,31.5397,0.0,1.0395,0.47093,0.12247999999999999,1664414.131,1.6230000000000002,3.0378,0.00043686,0.00089465,0.92175,131.4165,123.1868,1.226,1.2111,215.0712,5.718,40.0719,0.27738,4.3323,0.20761999999999997
420,1.0,14.2814,0.0,0.9172299999999999,0.14387,0.16908,1648090.949,1.7032,3.0355,0.0014275,0.00073428,3.1875,140.5059,154.5274,1.2608,1.209,62.3044,0.23804,13.3459,0.16109,5.4462,0.14826
421,1.0,11.0432,0.0,1.0805,0.23128,0.25353000000000003,1723348.88,1.7397,3.0322,0.00036401,0.00027884,1.001,46.6939,145.2864,1.2183,1.2383,83.14200000000001,0.8890600000000001,19.1818,0.2016,5.9935,0.17055
422,1.0,11.1836,0.0,1.1396,0.26891,0.20865999999999998,1579132.0559999999,1.7202,3.0210000000000004,0.00059554,0.00037692,1.5125,73.5915,143.3311,1.2552,1.1948,22.1935,0.62693,11.1093,0.19747,7.935,0.17099
423,0.7613,112.6854,28.9839,0.70013,0.1079,0.10935,1303801.3,1.6036,3.0253,0.00019631,0.00031538,0.36158,165.6038,89.5547,1.2317,1.1582,68.6334,2.1148,19.8385,0.27282,10.2605,0.21061
424,0.66686,72.8226,25.9278,0.8597899999999999,0.2018,0.11852,1233597.134,1.6187,3.014,0.00033661,0.00089083,0.5463399999999999,246.6962,95.4419,1.2277,1.1535,82.6214,3.2504,28.6132,0.26491,7.3536,0.2057
425,0.88097,120.0413,25.8462,0.6945600000000001,0.10919000000000001,0.12335,1697702.58,1.6205,3.0226,0.00085477,0.0022605999999999998,1.2255,330.2475,122.11399999999999,1.2411,1.1707,528.2015,4.17,48.0081,0.22771999999999998,4.1355,0.17914000000000002
426,0.85654,59.1039,13.3492,1.2911,0.4803,0.17711,1738117.834,1.6993,3.0198,0.0074846,0.0084971,16.2988,27.1131,334.0059,1.1947,1.2994,28.631,2.0406,10.3392,0.16731,3.9249,0.14962
427,0.74878,52.1279,15.1321,1.3852,0.56233,0.18775999999999998,1821931.711,1.6948,3.0393,0.0052793,0.005194699999999999,12.8797,37.9916,453.626,1.2248,1.2987,57.4847,4.4904,16.7942,0.18461,3.0467,0.16441
428,0.77871,44.703,12.3178,1.5119,0.63412,0.21633000000000002,1480427.5869999998,1.7388,3.0433,0.0090089,0.0074297,20.1588,50.0562,424.9328,1.2475,1.2902,29.8484,2.4236,11.5063,0.20163,4.4682,0.17232999999999998
429,0.78788,13.4312,2.7758,0.77279,0.059177,0.14920999999999998,1550023.5,1.6557,2.9649,0.00075396,0.00025527,1.3379,34.9836,293.2276,1.1879,1.2405,117.7274,3.2061,20.0257,0.2573,3.6248,0.19701
430,0.78125,12.6303,3.1697,0.78589,0.079213,0.1438,1623290.4519999998,1.6494,2.9892,0.00080623,0.00028687,1.4135,23.0476,214.6334,1.1773,1.2293,99.7565,2.9955,20.0048,0.18700999999999998,4.4122,0.15793
431,0.81538,10.255,2.1926,0.7178899999999999,0.05694400000000001,0.13502,1599371.346,1.6291,2.9729,0.00080061,0.00025988,1.3874,174.40599999999998,276.6222,1.2948,1.2394,334.2747,8.6521,41.0447,0.215,4.1049,0.16246
432,0.47363,34.5298,15.4417,0.97859,0.16303,0.1744,1685658.0569999998,1.7033,2.9730000000000003,0.0011599,0.0011155999999999998,3.3989,48.1936,166.7828,1.2608,1.2590000000000001,79.8753,2.2801,18.9058,0.28241,8.1398,0.20983000000000002
433,0.94962,32.8192,0.67495,1.0141,0.09454,0.17374,1610630.489,1.7034,3.0438,0.00045255,0.0005984,1.5495,14.761,86.1123,1.1603,1.2078,234.8856,4.7869,27.951999999999998,0.24023000000000003,5.3047,0.19555999999999998
434,1.0,12.1977,0.0,1.591,0.42912,0.15863,1306840.961,1.6591,2.9511,0.00064144,0.00073457,2.25,23.2129,79.4703,1.1721,1.217,62.5718,3.9181,14.9445,0.26295,10.0091,0.21420999999999998
435,1.0,11.1828,0.0,0.98125,0.15912,0.16530999999999998,1650667.625,1.6693,2.9139,0.0010234,0.00059314,2.3955,5.0779,165.0034,1.1015,1.2527,9.9695,0.8312299999999999,5.6614,0.12364000000000001,6.8237,0.13662
436,1.0,14.1739,0.0,1.0417,0.14858,0.12326,1466124.5269999998,1.6131,2.9758,0.0012874,0.00046433,2.9457,5.1049,150.5297,1.0988,1.286,2.3797,0.57881,3.1457,0.11865999999999999,9.3867,0.13114
437,1.0,14.2629,0.0,0.99931,0.14699,0.15744,1650260.08,1.6626,2.9971,0.0014226,0.001186,3.097,21.1252,248.5128,1.1892,1.301,14.232999999999999,1.1034,7.2115,0.12804000000000001,12.7166,0.13302999999999998
438,0.80707,40.8935,9.426,0.62978,0.10812999999999999,0.11235,1485545.6469999999,1.6106,2.9981,0.00015827,7.11e-05,0.24486999999999998,19.1034,181.63099999999997,1.1608,1.253,29.069000000000003,2.0979,13.8515,0.19652,6.4891,0.16509000000000001
439,0.81298,23.1098,5.4035,0.67757,0.07478,0.12194,2017335.255,1.6259,2.9585,0.00019758,7e-05,0.35295,37.6964,247.5232,1.1831,1.2527,8.0098,2.2066,6.5332,0.17814000000000002,12.2335,0.16543
440,0.9325399999999999,67.9286,3.9262,0.7903100000000001,0.14943,0.13427999999999998,1670929.584,1.6313,3.0305,0.0007898,0.0027223000000000004,0.9889100000000001,19.5139,290.5418,1.1418,1.2287,4.4869,1.3549,4.6579,0.19171,10.0556,0.17895
441,1.0,39.4932,0.0,2.2998,0.36018,0.2079,1553581.909,1.6355,2.9853,0.006397600000000001,0.0032945,17.5387,52.6738,681.9498,1.3037,1.4909999999999999,5.4311,2.2657,5.3301,0.20422,9.3914,0.17934
442,1.0,64.4881,0.0,1.8119,0.25556999999999996,0.18006,1864513.6909999999,1.6971,3.0223,0.0080123,0.0073103000000000005,19.0818,13.9355,67.824,1.2215,1.3192,0.93156,0.30641,1.6132,0.15169000000000002,19.2276,0.15666
443,1.0,16.9938,0.0,1.7614,0.4701,0.24846,1527601.2019999998,1.7181,3.0271,0.0075236999999999995,0.0035905,20.125999999999998,72.6968,921.6674,1.3162,1.4808,10.1892,3.7447,8.689,0.19326,7.7667,0.17925
444,1.0,37.7418,0.0,0.77012,0.062312,0.14645,1384356.074,1.6393,3.036,0.0013372,0.0026506999999999998,2.75,12.9831,219.8177,1.1129,1.321,43.3302,1.3847,11.4495,0.13289,6.5199,0.13672
445,1.0,6.5214,0.0,0.92263,0.11684000000000001,0.12162,1564304.1840000001,1.6049,2.9953,0.00088817,0.00026992,2.1507,9.4852,244.0358,1.1031,1.3219999999999998,59.5437,1.9685,15.2845,0.16679000000000002,5.9619,0.14897
